TitleNumber,Title,WtrPubIndicator,PubType,Participant,Share,IPNameNumber,CurrentAffliation,RegistrationDate,RegistrationOrigin,ISWCNumber,SongviewStatus
23567394,TOP SHELF SAME HOOD FEAT HARDWORK JIG X SADA BABY,P,O,SONY/ATV SONGS LLC,25.00,00187062752,"BMI     ",01/31/2017,WORKS REGISTRATION,"           ",Reconciled
23567394,TOP SHELF SAME HOOD FEAT HARDWORK JIG X SADA BABY,W," ",MATTHEW THOMAS,50.00,"           ","NA      ",01/31/2017,WORKS REGISTRATION,"           ",Reconciled
23567394,TOP SHELF SAME HOOD FEAT HARDWORK JIG X SADA BABY,W," ",SORRELL CASADA AARON (SP ACCT),25.00,00816076637,"BMI     ",01/31/2017,WORKS REGISTRATION,"           ",Reconciled
23567394,TOP SHELF SAME HOOD FEAT HARDWORK JIG X SADA BABY,W," ",SMITH DARRIUS LEANDO (MR),50.00,00717897493,"BMI     ",01/31/2017,WORKS REGISTRATION,"           ",Reconciled
23567394,TOP SHELF SAME HOOD FEAT HARDWORK JIG X SADA BABY,W," ",JIG HARDWORK,50.00,00718721143,"BMI     ",01/31/2017,WORKS REGISTRATION,"           ",Reconciled
24881539,SADA BABY SMO OFFICIAL MUSIC VIDEO,P,O,LACED VISUALS,100.00,00837716312,"BMI     ",07/24/2017,WORKS REGISTRATION,T3121356438,Reconciled
24881539,SADA BABY SMO OFFICIAL MUSIC VIDEO,W," ",SORRELL CASADA AARON (SP ACCT),100.00,00816076637,"BMI     ",07/24/2017,WORKS REGISTRATION,T3121356438,Reconciled
25272849,YOU KNOW WHAT IT IS,P,O,SONY/ATV SONGS LLC,10.00,00187062752,"BMI     ",09/04/2017,WORKS REGISTRATION,T9224092028,Reconciled
25272849,YOU KNOW WHAT IT IS,W," ",SORRELL CASADA AARON (SP ACCT),10.00,00816076637,"BMI     ",09/04/2017,WORKS REGISTRATION,T9224092028,Reconciled
25272849,YOU KNOW WHAT IT IS,P,O,STUNTMAN BEATZ MUSIC,50.00,01235205591,"BMI     ",09/04/2017,WORKS REGISTRATION,T9224092028,Reconciled
25272849,YOU KNOW WHAT IT IS,W," ",PATTERSON JALEN (MR),50.00,00662242460,"BMI     ",09/04/2017,WORKS REGISTRATION,T9224092028,Reconciled
25272849,YOU KNOW WHAT IT IS,W," ",SUMLER VICTOR ANTOINE MR,80.00,00841180067,"BMI     ",09/04/2017,WORKS REGISTRATION,T9224092028,Reconciled
25407366,FREAKY NIKE,P,O,IPM SONGS,25.00,01171442284,"BMI     ",10/02/2017,WORKS REGISTRATION,T3121356289,Pending Society Review
25407366,FREAKY NIKE,W," ",SORRELL CASADA AARON (SP ACCT),25.00,00816076637,"BMI     ",10/02/2017,WORKS REGISTRATION,T3121356289,Pending Society Review
25407366,FREAKY NIKE,W," ",WILSON ELIJAH NATHANIEL MR,75.00,00764742611,"BMI     ",10/02/2017,WORKS REGISTRATION,T3121356289,Pending Society Review
25407366,FREAKY NIKE,W," ",MARCUS AUSTIN ARAZ MR,75.00,00856244617,"BMI     ",10/02/2017,WORKS REGISTRATION,T3121356289,Pending Society Review
25431517,PEACOCK,P,O,IPM SONGS,50.00,01171442284,"BMI     ",10/03/2017,WORKS REGISTRATION,T3121356278,Reconciled
25431517,PEACOCK,P,O,BEATSTARS PUBLISHING WORLDWIDE,50.00,01031928579,"BMI     ",10/03/2017,WORKS REGISTRATION,T3121356278,Reconciled
25431517,PEACOCK,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",10/03/2017,WORKS REGISTRATION,T3121356278,Reconciled
25431517,PEACOCK,W," ",WOODWARD ANTHONY RASHARD,50.00,00764738303,"BMI     ",10/03/2017,WORKS REGISTRATION,T3121356278,Reconciled
25664799,REMY FROST FEAT SADA BABY PLAIN JANE,W," ",FROST REMY,50.00,"           ","NA      ",11/06/2017,WORKS REGISTRATION,"           ",Pending Society Review
25664799,REMY FROST FEAT SADA BABY PLAIN JANE,P,O,FRONTLINE PRODUCTIONS DETROIT,50.00,00864905897,"BMI     ",11/06/2017,WORKS REGISTRATION,"           ",Pending Society Review
25664799,REMY FROST FEAT SADA BABY PLAIN JANE,P,O,IPM SONGS,25.00,01171442284,"BMI     ",11/06/2017,WORKS REGISTRATION,"           ",Pending Society Review
25664799,REMY FROST FEAT SADA BABY PLAIN JANE,W," ",SORRELL CASADA AARON (SP ACCT),25.00,00816076637,"BMI     ",11/06/2017,WORKS REGISTRATION,"           ",Pending Society Review
25664799,REMY FROST FEAT SADA BABY PLAIN JANE,W," ",CLARK DEVON,25.00,00782186023,"BMI     ",11/06/2017,WORKS REGISTRATION,"           ",Pending Society Review
25664799,REMY FROST FEAT SADA BABY PLAIN JANE,W," ",JONES MARK KENT II MR,25.00,00799159862,"BMI     ",11/06/2017,WORKS REGISTRATION,"           ",Pending Society Review
25870290,SADA BABY STACY PROD BY J PRINCE,P,O,IPM SONGS,50.00,01171442284,"BMI     ",12/14/2017,WORKS REGISTRATION,T3121356085,Reconciled
25870290,SADA BABY STACY PROD BY J PRINCE,W," ",JOHNSON NEKEYAS CORTEZ (SP ACCT),100.00,00816855314,"BMI     ",12/14/2017,WORKS REGISTRATION,T3121356085,Reconciled
25870290,SADA BABY STACY PROD BY J PRINCE,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",12/14/2017,WORKS REGISTRATION,T3121356085,Reconciled
26010193,SKUBA SAUCE,P,O,DA REALEST SOUNDS PRODUCTIONS,50.00,00840336947,"BMI     ",01/17/2018,WORKS REGISTRATION,T9234351383,Reconciled
26010193,SKUBA SAUCE,P,O,IPM SONGS,50.00,01171442284,"BMI     ",01/17/2018,WORKS REGISTRATION,T9234351383,Reconciled
26010193,SKUBA SAUCE,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",01/17/2018,WORKS REGISTRATION,T9234351383,Reconciled
26010193,SKUBA SAUCE,W," ",DJ BROWN,50.00,00727788884,"BMI     ",01/17/2018,WORKS REGISTRATION,T9234351383,Reconciled
26645528,FAST MONEY SKUBA,P,O,SONGS OF UNIVERSAL INC,37.50,00353271280,"BMI     ",03/03/2018,WORKS REGISTRATION,T9238168337,Reconciled
26645528,FAST MONEY SKUBA,P,O,SONY/ATV SONGS LLC,50.00,00187062752,"BMI     ",03/03/2018,WORKS REGISTRATION,T9238168337,Reconciled
26645528,FAST MONEY SKUBA,P,O,SONGS OF ROC NATION MUSIC,12.50,00621218684,"BMI     ",03/03/2018,WORKS REGISTRATION,T9238168337,Reconciled
26645528,FAST MONEY SKUBA,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",03/03/2018,WORKS REGISTRATION,T9238168337,Reconciled
26645528,FAST MONEY SKUBA,W," ",MATHIS ANTHONY O NEAL (MR),50.00,00619283140,"BMI     ",03/03/2018,WORKS REGISTRATION,T9238168337,Reconciled
27063088,ROLL ON,P,O,SONY/ATV SONGS LLC,25.00,00187062752,"BMI     ",05/29/2018,WORKS REGISTRATION,"           ",Reconciled
27063088,ROLL ON,W," ",COAL CASH BLAC,25.00,00496776091,"BMI     ",05/29/2018,WORKS REGISTRATION,"           ",Reconciled
27063088,ROLL ON,P,O,IPM SONGS,25.00,01171442284,"BMI     ",05/29/2018,WORKS REGISTRATION,"           ",Reconciled
27063088,ROLL ON,W," ",MAN TOODA,50.00,"           ","NA      ",05/29/2018,WORKS REGISTRATION,"           ",Reconciled
27063088,ROLL ON,W," ",KANE BWA,50.00,"           ","NA      ",05/29/2018,WORKS REGISTRATION,"           ",Reconciled
27063088,ROLL ON,W," ",SORRELL CASADA AARON (SP ACCT),25.00,00816076637,"BMI     ",05/29/2018,WORKS REGISTRATION,"           ",Reconciled
27444602,BLOXK PARTY,P,O,SONY/ATV SONGS LLC,50.00,00187062752,"BMI     ",06/10/2018,WORKS REGISTRATION,T9249837910,Pending Society Review
27444602,BLOXK PARTY,P,O,AFFLUENT PUBLISHING PLACE,50.00,00894686464,"BMI     ",06/10/2018,WORKS REGISTRATION,T9249837910,Pending Society Review
27444602,BLOXK PARTY,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",06/10/2018,WORKS REGISTRATION,T9249837910,Pending Society Review
27444602,BLOXK PARTY,W," ",PEARSON DEANDRE,50.00,00800684162,"BMI     ",06/10/2018,WORKS REGISTRATION,T9249837910,Pending Society Review
28023715,PLANET OF APES,P,O,WARNER-TAMERLANE PUBLISHING CORP,25.00,00185314175,"BMI     ",09/21/2018,WORKS REGISTRATION,T9259700726,Pending Society Review
28023715,PLANET OF APES,P,O,EMPIRE STRIKES FIRST,25.00,00747866487,"BMI     ",09/21/2018,WORKS REGISTRATION,T9259700726,Pending Society Review
28023715,PLANET OF APES,P,O,TF ENTERTAINMENT,25.00,00832610267,"BMI     ",09/21/2018,WORKS REGISTRATION,T9259700726,Pending Society Review
28023715,PLANET OF APES,W," ",SORRELL CASADA AARON (SP ACCT),25.00,00816076637,"BMI     ",09/21/2018,WORKS REGISTRATION,T9259700726,Pending Society Review
28023715,PLANET OF APES,W," ",CLEMONS DARRYL LORENZO,25.00,00765764398,"BMI     ",09/21/2018,WORKS REGISTRATION,T9259700726,Pending Society Review
28023715,PLANET OF APES,W," ",PEARSON DEANDRE,50.00,00800684162,"BMI     ",09/21/2018,WORKS REGISTRATION,T9259700726,Pending Society Review
28023715,PLANET OF APES,W," ",DZ FMB,25.00,00839001256,"BMI     ",09/21/2018,WORKS REGISTRATION,T9259700726,Pending Society Review
28033282,PLANET OF APES SADA BABY X FMB DZ,P,O,EMPIRE STRIKES FIRST,50.00,00747866487,"BMI     ",10/01/2018,WORKS REGISTRATION,T3121355957,Reconciled
28033282,PLANET OF APES SADA BABY X FMB DZ,P,O,LACED VISUALS,50.00,00837716312,"BMI     ",10/01/2018,WORKS REGISTRATION,T3121355957,Reconciled
28033282,PLANET OF APES SADA BABY X FMB DZ,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",10/01/2018,WORKS REGISTRATION,T3121355957,Reconciled
28033282,PLANET OF APES SADA BABY X FMB DZ,W," ",WASHINGTON DENZEL THOMAS,50.00,00839001158,"BMI     ",10/01/2018,WORKS REGISTRATION,T3121355957,Reconciled
28283012,WHY ME,P,O,SONY/ATV SONGS LLC,50.00,00187062752,"BMI     ",10/23/2018,WORKS REGISTRATION,T3121355822,Reconciled
28283012,WHY ME,W," ",BLACK MARCUS COLEMAN (MR),50.00,00496775976,"BMI     ",10/23/2018,WORKS REGISTRATION,T3121355822,Reconciled
28283012,WHY ME,P,O,IPM SONGS,5.00,01171442284,"BMI     ",10/23/2018,WORKS REGISTRATION,T3121355822,Reconciled
28283012,WHY ME,W," ",SORRELL CASADA AARON (SP ACCT),5.00,00816076637,"BMI     ",10/23/2018,WORKS REGISTRATION,T3121355822,Reconciled
28283012,WHY ME,W," ",BELL NICHOLAS D,90.00,00748254616,"BMI     ",10/23/2018,WORKS REGISTRATION,T3121355822,Reconciled
28458592,LLYG MISTA,P,O,SONY/ATV SONGS LLC,60.00,00187062752,"BMI     ",10/12/2018,WORKS REGISTRATION,T9262923228,Pending Society Review
28458592,LLYG MISTA,P,O,PAYDAY EMPIRE MUSIC,40.00,01295942900,"BMI     ",10/12/2018,WORKS REGISTRATION,T9262923228,Pending Society Review
28458592,LLYG MISTA,W," ",SORRELL CASADA AARON (SP ACCT),60.00,00816076637,"BMI     ",10/12/2018,WORKS REGISTRATION,T9262923228,Pending Society Review
28458592,LLYG MISTA,W," ",GORDON RAYSHAWN LAMONT (MR),40.00,00648439117,"BMI     ",10/12/2018,WORKS REGISTRATION,T9262923228,Pending Society Review
28760119,MY DAWG,W," ",HELLUVA,20.00,00473414753,"BMI     ",11/15/2018,WORKS REGISTRATION,T3121355606,Reconciled
28760119,MY DAWG,P,O,IPM SONGS,45.00,01171442284,"BMI     ",11/15/2018,WORKS REGISTRATION,T3121355606,Reconciled
28760119,MY DAWG,W," ",SORRELL CASADA AARON (SP ACCT),45.00,00816076637,"BMI     ",11/15/2018,WORKS REGISTRATION,T3121355606,Reconciled
28760119,MY DAWG,W," ",THOMAS KYREACE MICHAEL MR,90.00,00846015839,"BMI     ",11/15/2018,WORKS REGISTRATION,T3121355606,Reconciled
28779498,CHEAT CODE,P,O,WARNER-TAMERLANE PUBLISHING CORP,40.00,00185314175,"BMI     ",02/04/2019,WORKS REGISTRATION,T9274688276,Reconciled
28779498,CHEAT CODE,P,O,SONY/ATV SONGS LLC,60.00,00187062752,"BMI     ",02/04/2019,WORKS REGISTRATION,T9274688276,Reconciled
28779498,CHEAT CODE,W," ",MC CURTIS MARTIN RAFEAL (SP ACCT),40.00,00473414655,"BMI     ",02/04/2019,WORKS REGISTRATION,T9274688276,Reconciled
28779498,CHEAT CODE,W," ",SORRELL CASADA AARON (SP ACCT),60.00,00816076637,"BMI     ",02/04/2019,WORKS REGISTRATION,T9274688276,Reconciled
29007220,HORSEPLAY,P,O,WARNER-TAMERLANE PUBLISHING CORP,37.50,00185314175,"BMI     ",01/11/2019,WORKS REGISTRATION,T9272958539,Reconciled
29007220,HORSEPLAY,P,O,SONY/ATV SONGS LLC,50.00,00187062752,"BMI     ",01/11/2019,WORKS REGISTRATION,T9272958539,Reconciled
29007220,HORSEPLAY,P,S,KOBALT MUSIC PUBLISHING LIMITED II,0.00,00532679730,"NA      ",01/11/2019,WORKS REGISTRATION,T9272958539,Reconciled
29007220,HORSEPLAY,P,O,WINNERS CIRCLE WORLDWIDE PUBLISHING,12.50,00787743971,"BMI     ",01/11/2019,WORKS REGISTRATION,T9272958539,Reconciled
29007220,HORSEPLAY,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",01/11/2019,WORKS REGISTRATION,T9272958539,Reconciled
29007220,HORSEPLAY,W," ",CLEMONS DARRYL LORENZO,50.00,00765764398,"BMI     ",01/11/2019,WORKS REGISTRATION,T9272958539,Reconciled
29007232,ON GANG,P,O,WARNER-TAMERLANE PUBLISHING CORP,37.50,00185314175,"BMI     ",01/11/2019,WORKS REGISTRATION,T9272958551,Reconciled
29007232,ON GANG,P,O,SONY/ATV SONGS LLC,50.00,00187062752,"BMI     ",01/11/2019,WORKS REGISTRATION,T9272958551,Reconciled
29007232,ON GANG,P,S,KOBALT MUSIC PUBLISHING LIMITED II,0.00,00532679730,"NA      ",01/11/2019,WORKS REGISTRATION,T9272958551,Reconciled
29007232,ON GANG,P,O,WINNERS CIRCLE WORLDWIDE PUBLISHING,12.50,00787743971,"BMI     ",01/11/2019,WORKS REGISTRATION,T9272958551,Reconciled
29007232,ON GANG,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",01/11/2019,WORKS REGISTRATION,T9272958551,Reconciled
29007232,ON GANG,W," ",CLEMONS DARRYL LORENZO,50.00,00765764398,"BMI     ",01/11/2019,WORKS REGISTRATION,T9272958551,Reconciled
29322570,SPYDER,W," ",BALLOUT,34.00,"           ","NA      ",02/08/2019,WORKS REGISTRATION,"           ",Pending Society Review
29322570,SPYDER,W," ",KEEF CHIEF,33.00,"           ","NA      ",02/08/2019,WORKS REGISTRATION,"           ",Pending Society Review
29322570,SPYDER,P,O,IPM SONGS,16.50,01171442284,"BMI     ",02/08/2019,WORKS REGISTRATION,"           ",Pending Society Review
29322570,SPYDER,W," ",SORRELL CASADA AARON (SP ACCT),16.50,00816076637,"BMI     ",02/08/2019,WORKS REGISTRATION,"           ",Pending Society Review
29322570,SPYDER,W," ",BASEDKASH,100.00,00812758334,"BMI     ",02/08/2019,WORKS REGISTRATION,"           ",Pending Society Review
29653381,BONNIE AND BLYDE,P,O,WARNER-TAMERLANE PUBLISHING CORP,40.00,00185314175,"BMI     ",04/15/2019,WORKS REGISTRATION,T9281549448,Reconciled
29653381,BONNIE AND BLYDE,P,O,SONY/ATV SONGS LLC,60.00,00187062752,"BMI     ",04/15/2019,WORKS REGISTRATION,T9281549448,Reconciled
